var,cluster
HundredGigE0/0/0/6bytes-received_spine4,0
HundredGigE0/0/0/6bytes-sent_spine4,0
HundredGigE0/0/0/6packets-received_spine4,0
HundredGigE0/0/0/6packets-sent_spine4,0
HundredGigE0/0/0/7bytes-received_spine4,0
HundredGigE0/0/0/7bytes-sent_spine4,0
HundredGigE0/0/0/7packets-received_spine4,0
HundredGigE0/0/0/7packets-sent_spine4,0
HundredGigE0/0/0/8bytes-received_spine4,6
HundredGigE0/0/0/8bytes-sent_spine4,0
HundredGigE0/0/0/8packets-received_spine4,6
HundredGigE0/0/0/8packets-sent_spine4,0
HundredGigE0/0/0/9bytes-received_spine4,6
HundredGigE0/0/0/9bytes-sent_spine4,0
HundredGigE0/0/0/9packets-received_spine4,6
HundredGigE0/0/0/9packets-sent_spine4,0
paths-count_spine4,2
protocol-route-memory_spine4,2
global__established-neighbors-count-total_spine4,7
performance-statistics__vrf__inbound-update-messages_spine4,6
vrf__path-count_spine4,1
vrf__update-messages-received_spine4,6
